LOG_ID:001 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1073 | USER:dr_ozhan | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1074 | USER:dr_ozhan | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1075 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1076 | USER:student_22 | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1077 | USER:admin | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1078 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1079 | USER:dr_ozhan | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1080 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1081 | USER:analyst_beta | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1082 | USER:analyst_beta | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1083 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1084 | USER:analyst_beta | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1085 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1086 | USER:admin | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1087 | USER:guest | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1088 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1089 | USER:student_22 | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1090 | USER:admin | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1091 | USER:guest | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1092 | USER:root | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1093 | USER:admin | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1094 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1095 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1096 | USER:dr_ozhan | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1097 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1098 | USER:guest | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1099 | USER:analyst_beta | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1100 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1101 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1102 | USER:admin | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1103 | USER:guest | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1104 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1105 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1106 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1107 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1108 | USER:guest | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1109 | USER:root | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1110 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1111 | USER:guest | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1112 | USER:guest | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1113 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1114 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1115 | USER:student_22 | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1116 | USER:student_22 | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1117 | USER:admin | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1118 | USER:guest | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1119 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1120 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1121 | USER:admin | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1122 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1123 | USER:guest | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1124 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1125 | USER:student_22 | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1126 | USER:dr_ozhan | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1127 | USER:analyst_beta | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1128 | USER:student_22 | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1129 | USER:dr_ozhan | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1130 | USER:admin | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1131 | USER:analyst_beta | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1132 | USER:admin | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1133 | USER:admin | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1134 | USER:student_22 | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1135 | USER:admin | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1136 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1137 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1138 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1139 | USER:guest | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1140 | USER:root | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1141 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1142 | USER:guest | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1143 | USER:guest | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1144 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1145 | USER:analyst_beta | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1146 | USER:admin | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1147 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1148 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1149 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1150 | USER:analyst_beta | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1151 | USER:guest | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1152 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1153 | USER:guest | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1154 | USER:dr_ozhan | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1155 | USER:guest | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1156 | USER:root | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1157 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1158 | USER:guest | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1159 | USER:student_22 | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1160 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1161 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1162 | USER:guest | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1163 | USER:student_22 | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1164 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1165 | USER:admin | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1166 | USER:dr_ozhan | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1167 | USER:root | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1168 | USER:admin | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1169 | USER:analyst_beta | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1170 | USER:root | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1171 | USER:student_22 | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1172 | USER:analyst_beta | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1173 | USER:guest | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1174 | USER:analyst_beta | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1175 | USER:guest | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1176 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1177 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1178 | USER:root | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1179 | USER:admin | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1180 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1181 | USER:admin | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1182 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1183 | USER:student_22 | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1184 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1185 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1186 | USER:admin | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1187 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1188 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1189 | USER:root | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1190 | USER:guest | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1191 | USER:analyst_beta | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1192 | USER:dr_ozhan | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1193 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1194 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1195 | USER:student_22 | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1196 | USER:admin | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1197 | USER:dr_ozhan | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1198 | USER:guest | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1199 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1200 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1201 | USER:student_22 | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1202 | USER:student_22 | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1203 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1204 | USER:root | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1205 | USER:student_22 | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1206 | USER:admin | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1207 | USER:guest | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1208 | USER:root | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1209 | USER:student_22 | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1210 | USER:analyst_beta | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1211 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1212 | USER:root | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1213 | USER:dr_ozhan | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1214 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1215 | USER:root | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1216 | USER:dr_ozhan | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1217 | USER:guest | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1218 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1219 | USER:guest | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1220 | USER:admin | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1221 | USER:analyst_beta | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1222 | USER:root | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1223 | USER:admin | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1224 | USER:root | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1225 | USER:student_22 | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1226 | USER:student_22 | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1227 | USER:root | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1228 | USER:root | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1229 | USER:admin | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1230 | USER:student_22 | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1231 | USER:dr_ozhan | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1232 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1233 | USER:dr_ozhan | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1234 | USER:student_22 | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1235 | USER:dr_ozhan | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1236 | USER:guest | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1237 | USER:admin | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1238 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1239 | USER:admin | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1240 | USER:student_22 | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1241 | USER:admin | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1242 | USER:root | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1243 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1244 | USER:guest | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1245 | USER:root | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1246 | USER:student_22 | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1247 | USER:root | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1248 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1249 | USER:dr_ozhan | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1250 | USER:student_22 | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1251 | USER:student_22 | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1252 | USER:guest | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1253 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1254 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1255 | USER:guest | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1256 | USER:analyst_beta | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1257 | USER:root | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1258 | USER:root | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1259 | USER:dr_ozhan | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1260 | USER:dr_ozhan | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1261 | USER:guest | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1262 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1263 | USER:admin | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1264 | USER:root | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1265 | USER:admin | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1266 | USER:student_22 | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1267 | USER:student_22 | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1268 | USER:admin | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1269 | USER:guest | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1270 | USER:student_22 | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1271 | USER:analyst_beta | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1272 | USER:guest | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1273 | USER:root | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1274 | USER:root | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1275 | USER:guest | ACTION:FAILED_ACCESS | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1276 | USER:dr_ozhan | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1277 | USER:dr_ozhan | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1278 | USER:dr_ozhan | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1279 | USER:admin | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1280 | USER:guest | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1281 | USER:dr_ozhan | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1282 | USER:root | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1283 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1284 | USER:student_22 | ACTION:LOGIN | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1285 | USER:guest | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1286 | USER:analyst_beta | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1287 | USER:student_22 | ACTION:LOGOUT | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1288 | USER:guest | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1289 | USER:student_22 | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1290 | USER:admin | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1291 | USER:admin | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1292 | USER:dr_ozhan | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1293 | USER:guest | ACTION:UPDATE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1294 | USER:guest | ACTION:LOGIN | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1295 | USER:student_22 | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1296 | USER:analyst_beta | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1297 | USER:student_22 | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1298 | USER:root | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1299 | USER:root | ACTION:DELETE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1300 | USER:guest | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1301 | USER:root | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1302 | USER:dr_ozhan | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1303 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1304 | USER:analyst_beta | ACTION:UPDATE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1305 | USER:guest | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1306 | USER:dr_ozhan | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1307 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1308 | USER:student_22 | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1309 | USER:guest | ACTION:DELETE | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1310 | USER:guest | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1311 | USER:student_22 | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1312 | USER:admin | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1313 | USER:analyst_beta | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1314 | USER:root | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1315 | USER:dr_ozhan | ACTION:DELETE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1316 | USER:admin | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1317 | USER:analyst_beta | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1318 | USER:guest | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1319 | USER:student_22 | ACTION:FAILED_ACCESS | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1320 | USER:student_22 | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1321 | USER:root | ACTION:UPDATE | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1322 | USER:root | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1323 | USER:dr_ozhan | ACTION:FAILED_ACCESS | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1324 | USER:root | ACTION:LOGIN | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1325 | USER:dr_ozhan | ACTION:LOGOUT | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1326 | USER:dr_ozhan | ACTION:DELETE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1327 | USER:student_22 | ACTION:LOGOUT | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1328 | USER:admin | ACTION:UPDATE | IP:172.16.254.1 | STATUS:old_v1
LOG_ID:1329 | USER:analyst_beta | ACTION:FAILED_ACCESS | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1330 | USER:admin | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1331 | USER:dr_ozhan | ACTION:LOGOUT | IP:192.168.1.1 | STATUS:old_v1
LOG_ID:1332 | USER:student_22 | ACTION:UPDATE | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1333 | USER:root | ACTION:LOGIN | IP:127.0.0.1 | STATUS:old_v1
LOG_ID:1334 | USER:admin | ACTION:DELETE | IP:10.0.0.15 | STATUS:old_v1
LOG_ID:1335 | USER:root | ACTION:LOGIN | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1336 | USER:analyst_beta | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1337 | USER:dr_ozhan | ACTION:LOGOUT | IP:8.8.8.8 | STATUS:old_v1
LOG_ID:1338 | USER:student_22 | ACTION:FAILED_ACCESS | IP:127.0.0.1 | STATUS:old_v1
